REF_AREA,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,UNIT_MULT
FRA,HFC,T_CO2E,2020,11281199000.0,3
FRA,PFC,T_CO2E,2020,471589000.0,3
FRA,CH4,T_CO2E,2020,63774331000.0,3
FRA,CO2,T_CO2E,2020,296194914000.0,3
FRA,N2O,T_CO2E,2020,26049230000.0,3
DEU,CH4,T_CO2E,2020,47051409000.0,3
DEU,CO2,T_CO2E,2020,647252333000.0,3
DEU,SF,T_CO2E,2020,3100380000.0,3
DEU,HFC,T_CO2E,2020,8256323000.0,3
DEU,PFC,T_CO2E,2020,188230000.0,3
DEU,N2O,T_CO2E,2020,24922351000.0,3
GRC,N2O,T_CO2E,2020,3930762000.0,3
GRC,HFC,T_CO2E,2020,4816272000.0,3
GRC,PFC,T_CO2E,2020,133538000.0,3
GRC,CO2,T_CO2E,2020,55619770000.0,3
GRC,CH4,T_CO2E,2020,10959055000.0,3
GRC,SF,T_CO2E,2020,5090000.0,3
HUN,SF,T_CO2E,2020,110935000.0,3
HUN,N2O,T_CO2E,2020,4461511000.0,3
HUN,HFC,T_CO2E,2020,1848685000.0,3
HUN,PFC,T_CO2E,2020,1643000.0,3
HUN,CO2,T_CO2E,2020,47335469000.0,3
HUN,CH4,T_CO2E,2020,9207073000.0,3
ISL,PFC,T_CO2E,2020,85960000.0,3
ISL,SF,T_CO2E,2020,3252000.0,3
ISL,CO2,T_CO2E,2020,3339561000.0,3
ISL,CH4,T_CO2E,2020,651910000.0,3
ISL,HFC,T_CO2E,2020,195612000.0,3
ISL,N2O,T_CO2E,2020,244766000.0,3
IRL,SF,T_CO2E,2020,18952000.0,3
IRL,HFC,T_CO2E,2020,624078000.0,3
IRL,PFC,T_CO2E,2020,63966000.0,3
IRL,N2O,T_CO2E,2020,5926080000.0,3
IRL,CH4,T_CO2E,2020,17286830000.0,3
IRL,CO2,T_CO2E,2020,35123775000.0,3
ISR,HFC,T_CO2E,2020,5540348000.0,3
ISR,N2O,T_CO2E,2020,1760663000.0,3
ISR,CO2,T_CO2E,2020,62674230000.0,3
ISR,SF,T_CO2E,2020,136123000.0,3
ISR,CH4,T_CO2E,2020,7387061000.0,3
ISR,PFC,T_CO2E,2020,176419000.0,3
ITA,HFC,T_CO2E,2020,16035050000.0,3
ITA,SF,T_CO2E,2020,257183000.0,3
ITA,CO2,T_CO2E,2020,303281272000.0,3
ITA,CH4,T_CO2E,2020,47513409000.0,3
ITA,N2O,T_CO2E,2020,17345699000.0,3
ITA,PFC,T_CO2E,2020,498660000.0,3
JPN,CH4,T_CO2E,2020,27379890000.0,3
JPN,HFC,T_CO2E,2020,52210281000.0,3
JPN,SF,T_CO2E,2020,2028315000.0,3
JPN,CO2,T_CO2E,2020,1039795897000.0,3
JPN,PFC,T_CO2E,2020,3500843000.0,3
JPN,N2O,T_CO2E,2020,19680288000.0,3
KOR,CO2,T_CO2E,2020,599812590000.0,3
KOR,SF,T_CO2E,2020,5105670000.0,3
KOR,PFC,T_CO2E,2020,3400700000.0,3
KOR,N2O,T_CO2E,2020,14096690000.0,3
KOR,HFC,T_CO2E,2020,6662230000.0,3
KOR,CH4,T_CO2E,2020,27145000000.0,3
LVA,HFC,T_CO2E,2020,236903000.0,3
LVA,CH4,T_CO2E,2020,1897993000.0,3
LVA,SF,T_CO2E,2020,12303000.0,3
LVA,CO2,T_CO2E,2020,6999913000.0,3
LVA,N2O,T_CO2E,2020,1336030000.0,3
LTU,CH4,T_CO2E,2020,3321776000.0,3
LTU,SF,T_CO2E,2020,10048000.0,3
LTU,HFC,T_CO2E,2020,501585000.0,3
LTU,N2O,T_CO2E,2020,2793643000.0,3
LTU,CO2,T_CO2E,2020,13538674000.0,3
LUX,CH4,T_CO2E,2020,667828000.0,3
LUX,CO2,T_CO2E,2020,8067690000.0,3
LUX,SF,T_CO2E,2020,9912000.0,3
LUX,HFC,T_CO2E,2020,45357000.0,3
LUX,N2O,T_CO2E,2020,239111000.0,3
NLD,CH4,T_CO2E,2020,18973570000.0,3
NLD,SF,T_CO2E,2020,128404000.0,3
NLD,CO2,T_CO2E,2020,136684618000.0,3
NLD,PFC,T_CO2E,2020,65343000.0,3
NLD,HFC,T_CO2E,2020,1056575000.0,3
NLD,N2O,T_CO2E,2020,7459284000.0,3
NZL,SF,T_CO2E,2020,16685000.0,3
NZL,CO2,T_CO2E,2020,34237325000.0,3
NZL,PFC,T_CO2E,2020,87916000.0,3
NZL,CH4,T_CO2E,2020,33404367000.0,3
NZL,HFC,T_CO2E,2020,1444804000.0,3
NZL,N2O,T_CO2E,2020,8139563000.0,3
NOR,PFC,T_CO2E,2020,145154000.0,3
NOR,SF,T_CO2E,2020,75984000.0,3
NOR,N2O,T_CO2E,2020,2064796000.0,3
NOR,CO2,T_CO2E,2020,40890431000.0,3
NOR,CH4,T_CO2E,2020,5288474000.0,3
NOR,HFC,T_CO2E,2020,749797000.0,3
POL,HFC,T_CO2E,2020,5114477000.0,3
POL,CO2,T_CO2E,2020,302437094000.0,3
POL,N2O,T_CO2E,2020,20469856000.0,3
POL,SF,T_CO2E,2020,92286000.0,3
POL,PFC,T_CO2E,2020,10612000.0,3
POL,CH4,T_CO2E,2020,43188108000.0,3
PRT,HFC,T_CO2E,2020,3086339000.0,3
PRT,N2O,T_CO2E,2020,2965085000.0,3
PRT,CO2,T_CO2E,2020,41695202000.0,3
PRT,PFC,T_CO2E,2020,23760000.0,3
PRT,SF,T_CO2E,2020,23606000.0,3
PRT,CH4,T_CO2E,2020,10235357000.0,3
SVK,HFC,T_CO2E,2020,646649000.0,3
SVK,SF,T_CO2E,2020,17729000.0,3
SVK,PFC,T_CO2E,2020,5044000.0,3
SVK,CO2,T_CO2E,2020,31096626000.0,3
SVK,N2O,T_CO2E,2020,1721906000.0,3
SVK,CH4,T_CO2E,2020,3699936000.0,3
SVN,PFC,T_CO2E,2020,8652000.0,3
SVN,HFC,T_CO2E,2020,277761000.0,3
SVN,N2O,T_CO2E,2020,685443000.0,3
SVN,SF,T_CO2E,2020,16730000.0,3
SVN,CO2,T_CO2E,2020,12854907000.0,3
SVN,CH4,T_CO2E,2020,2131290000.0,3
ESP,HFC,T_CO2E,2020,3497505000.0,3
ESP,PFC,T_CO2E,2020,29460000.0,3
ESP,N2O,T_CO2E,2020,12031196000.0,3
ESP,CO2,T_CO2E,2020,213625432000.0,3
ESP,SF,T_CO2E,2020,237855000.0,3
ESP,CH4,T_CO2E,2020,41467049000.0,3
SWE,PFC,T_CO2E,2020,58653000.0,3
SWE,CH4,T_CO2E,2020,4588714000.0,3
SWE,CO2,T_CO2E,2020,36686486000.0,3
SWE,SF,T_CO2E,2020,38213000.0,3
SWE,N2O,T_CO2E,2020,3953377000.0,3
SWE,HFC,T_CO2E,2020,888585000.0,3
CHE,SF,T_CO2E,2020,155836000.0,3
CHE,N2O,T_CO2E,2020,2948290000.0,3
CHE,CO2,T_CO2E,2020,34235225000.0,3
CHE,PFC,T_CO2E,2020,34436000.0,3
CHE,CH4,T_CO2E,2020,5092865000.0,3
CHE,HFC,T_CO2E,2020,1322700000.0,3
TUR,N2O,T_CO2E,2020,40490570000.0,3
TUR,HFC,T_CO2E,2020,6497734000.0,3
TUR,CO2,T_CO2E,2020,412926872000.0,3
TUR,CH4,T_CO2E,2020,63893758000.0,3
TUR,PFC,T_CO2E,2020,10381000.0,3
TUR,SF,T_CO2E,2020,171502000.0,3
GBR,CH4,T_CO2E,2020,52265808000.0,3
GBR,CO2,T_CO2E,2020,327164210000.0,3
GBR,PFC,T_CO2E,2020,151135000.0,3
GBR,HFC,T_CO2E,2020,11525464000.0,3
GBR,N2O,T_CO2E,2020,17437856000.0,3
GBR,SF,T_CO2E,2020,420267000.0,3
USA,HFC,T_CO2E,2020,152279999000.0,3
USA,SF,T_CO2E,2020,7508186000.0,3
USA,N2O,T_CO2E,2020,388903348000.0,3
USA,CH4,T_CO2E,2020,742248620000.0,3
USA,PFC,T_CO2E,2020,3903970000.0,3
USA,CO2,T_CO2E,2020,4714628032000.0,3
BGR,PFC,T_CO2E,2020,10000.0,3
BGR,N2O,T_CO2E,2020,4233943000.0,3
BGR,CH4,T_CO2E,2020,6406832000.0,3
